"","id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"1038","2014-P","817",764.302302240316,"Furchert, Reinhard","Bad Lippspringe","North Rhine-Westphalia","Germany","Gartenbauschule Langenlois","1662 Stelts 09","open",327.457697376102,824.210621331684,0,"Early Giant",10,346.68140987779,"light"
"1039","2014-P","EXH",910.938891638377,"Wild, Andreas","Kadelburg","Other","Germany","Legoland","1789 Wallace","2032 Mathison",343.222448085137,945.157942442857,0,"Dill's Atlantic",10,413.194593736035,"light"
"1040","2014-P","EXH",469.300438469178,"Skobowsky, Marc","Alfter","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","1610 Lieber 2010","open",281.072110478591,436.393543695966,7.64740706260924,"Cinderella",10,212.870924486111,"light"
"1041","2014-P","1297",433.569717378379,"Greule, Michael","Elsholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","879.6 Andres 2012","1302.1 Bossdorf 2013",258.546147702285,425.306035985114,5.91875446977133,"Champion",10,196.663755245094,"light"
"1042","2016-P","859",804.247640878515,"Karkos, Udo","Hessles","Thuringia","Germany","Europameisterschaft im Kurbiswiegen","1916 Barron","1751 Lovse",315.632206165378,706.388170696502,7.87164531474756,"Early Giant",10,364.800295921367,"light"
"1043","2014-P","918",658.870495513989,"Gaebel, Markus","Koeln","Other","Germany","Early Weigh-off Ludwigsburg","821 Eckardt 11","self",314.275887289401,613.218575859509,0,"Howden",10,298.858385801181,"light"
"1044","2020-P","1266",146.34823702849,"Olsen, Owen","Putlitz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,200.470855053555,172.334643152506,0,"Casper",10,66.3823895302266,"light"
"1045","2017-P","1027",552.45551269333,"Rohrdiek, Mike","Bogen","Bavaria","Germany","Early Weigh-off Ludwigsburg","1790 Wallace","self",0,0,0,"Big Moose",10,250.589400913593,"light"
"1046","2019-P","1198",383.382014185655,"Asam, Michael","Fuerstenwalde","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,259.484866429966,421.400723124012,0,"Rouge Vif d’Etampes",10,173.8990145785,"light"
"1047","2017-P","1404",243.942383157205,"Team, Heavy East","Schilda","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,217.319163604501,235.499918336201,3.00521235810169,"Big Moose",10,110.650313461043,"light"
"1048","2014-P","1253",439.577348846998,"Engel, Peter","Doberlog Kirchhain","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,282.164786362746,NA,0,"Casper",10,199.388768818208,"light"
"1049","2016-P","467",1165.80511642721,"Skobowsky, Dieter","Grossbothen","Saxony","Germany","Early Weigh-off Ludwigsburg",NA,NA,403.218701892032,1215.09594232538,0,"Jack O'Lantern",10,528.799874370451,"medium"
"1050","2019-P","1167",381.05425641755,"Schieder, Christoph","Schiltern","Lower Austria","Austria","Austrian Weigh-off",NA,NA,242.605171230598,412.217065938367,5.08430179254246,"Casper",10,172.843162276949,"light"
"1051","2020-P","1356",67.1252411796245,"Eiserbeck, Ronny","Oberaden","North Rhine-Westphalia","Germany","Kurbiswiegen Bad Lippspringe","636 Minor 13","827 Gerhardt 12",NA,62.7597493436111,4.14204371721804,"Early Giant",10,30.4474723971482,"light"
"1052","2021-P","1289",112.841147483087,"Matthias Haendel","39291 Moeckern","Saxony-Anhalt","Germany","GPC Kurbiswagen Sachsen-Anhalt",NA,NA,158.078033560359,95.0687458130381,10.3090182566623,"Autumn Gold",10,51.1838417691485,"light"
"1053","2015-P","973",701.630033571419,"Grottschreiber, Viola","Beelitz OT Elzholz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","973 Grottschreiber 2014","2096 Meier 2014",306.823838183856,652.677057065089,4.04972168879116,"Rouge Vif d’Etampes",10,318.253770187727,"light"
"1054","2014-P","EXH",518.532752548607,"Langheim, Oliver","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","978 Goell 2013","open",274.624292419411,490.850221645577,12.6151132234745,"Rouge Vif d’Etampes",10,235.202308294028,"light"
"1055","2020-P","685",802.157414463823,"Lueders, Sebastian","Lichtenen","Baden-Wuerttemberg","Germany","Deutsche Meisterschaft im Kurbiswiegen",NA,NA,330.44843061653,890.565854241729,0,"Howden",10,363.852185941474,"light"
"1056","2021-P","1049",337.742039879617,"Nicole, BUREAU",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant","Gentillau P 1028.5",NA,241.900156311479,288.401306653568,11.0255797142587,"Casper",10,153.197087353075,"light"
"1057","2017-P","1342",287.902967597974,"Gloning, Steffen","Weingarten","Rhineland-Palatinate","Germany","Gartenbauschule Langenlois","711 Andres","open",227.901030779557,303.374253770679,0,"Wolf",10,130.5904828787,"light"
"1058","2013-P","79",1325.5993756538,"Guin, Pascal",NA,"Other","France","Le Potager Extraordinaire","1623.5 Wallace","1676.5 Daletas",413.719561317702,1276.15628208931,5.4012531981341,"Howden",10,601.281272001561,"medium"
"1059","2020-P","1291",134.13486378065,"Jaser, Emilie u. Sophie","Priessen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,167.968778015793,125.672659451727,5.97400575426619,"Jack O'Lantern",10,60.8425011319927,"light"
"1060","2014-P","492",1093.85077096423,"Schade, Michael","Biberach","Baden-Wuerttemberg","Germany","Early Weigh-off Ludwigsburg","1087.3 Bohnert 13","1498 Holland",366.963540747386,1043.83919155098,1.00649227030137,"Connecticut Field",10,496.161958903205,"medium"
"1061","2018-P","542",1104.21465384896,"Team, Bauhof Tulln","Wien","Vienna","Austria","Tharinger Meisterschaft","2095 Willemijns","2145 MC Mullen",391.404043450754,1359.86364938665,0,"Connecticut Field",10,500.862933268658,"medium"
"1062","2019-P","1215",394.911768766862,"Richter, Thomas","Priessen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","788.2 Langheim 2018","open",253.943597009608,353.306984667039,2.08400105848791,"Early Giant",10,179.128819018499,"light"
"1063","2013-P","EXH",879.232084981018,"Rodler, Bernd","Seefeld","Lower Austria","Austria","Austrian Weigh-off","1140 Finders 11","934 Schieder 11",363.589931721813,904.358069318108,0,"Casper",10,398.81263989071,"light"
"1064","2014-P","489",1038.7614389,"Schoffnegger, Guenther",NA,"Other","Austria","Austrian Weigh-off","1678 Delaney",NA,352.109724831724,1124.39332511854,0,"Wolf",10,471.173878593529,"medium"
"1065","2019-P","1263",321.217008722038,"Peintinger, Christian","Hechingen","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","826.7 Schlaefke 2018","open",242.492644886546,318.261231466289,0,"Rouge Vif d’Etampes",10,145.701465420247,"light"
"1066","2016-P","1453",243.715665488521,"Wild, Andreas","Klaeden","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,214.524378420281,248.477911794236,0,"Big Max",10,110.547476140269,"light"
"1067","2018-P","1147",504.126960003087,"Wild, Andreas","Ragow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1690.9 Luetjens 2017","832.2 Skobowsky 2017",258.511888932989,438.767351860813,17.0496115056609,"Atlantic Giant",10,228.66795604172,"light"
"1068","2015-P","403",1147.87774614752,"Schoetzer, Alexander","Doerfles","Lower Austria","Austria","Austrian Weigh-off","1751 lovse 14",NA,370.119747636936,1168.36502911161,1.01455663620062,"Big Moose",10,520.668162630548,"medium"
"1069","2013-P","996",444.574333634576,"Asam, Michael","Hirschfeld","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,255.772797931615,397.98669413955,2.00125840711425,"Autumn Gold",10,201.655361141975,"light"
"1070","2014-P","414",1157.0599772558,"Mehdi, Daho",NA,"Other","France","Le Potager Extraordinaire","1579 Wallace",NA,377.005605439445,1051.79179948346,5.86310455235457,"Casper",10,524.833149203413,"medium"
"1071","2018-P","1543",213.392194494372,"Gaede, Deborah","Kloster Lehnin OT Grebs","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,"1690.9 Luetjens 2017",209.372700676997,222.089444078445,0,"Jack O'Lantern",10,96.7929922850914,"light"
"1072","2015-P","1359",420.382863877642,"Wuestenhagen, Frank","Kirchheim","Other","Germany","Early Weigh-off Ludwigsburg",NA,NA,271.730101106759,385.622620507569,0,"Cinderella",10,190.682303991987,"light"
"1073","2015-P","DMG",253.722666230279,"Schwarz, Christoph","Nutethal","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,255.366282329215,415.061652035518,0,"Dill's Atlantic",10,115.086571620725,"light"
"1074","2018-P","1507",229.241100704711,"Hohleisel, Anna Patrick","39291 Moeckern","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,228.100027789611,270.018954927829,0,"Spirit",10,103.981929350851,"light"
"1075","2018-P","1419",303.798122498692,"Rodler, Rita","St. Oswald","Styria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Casper",10,137.800397980427,"light"
"1076","2021-P","622",848.947449658259,"Jany, Sebastian","Leonberg","Baden-Wuerttemberg","Germany","Deutsche Meisterschaft im Kurbiswiegen","237.2 Andan","self",327.719576381385,855.647495576323,0.992780816793526,"Howden",10,385.075771585389,"light"
"1077","2019-P","1430",217.935534171435,"Geisler, Roland","Kloster Lehnin OT Grebs","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,208.367754050759,226.281272941809,0,"Cinderella",10,98.8538148158894,"light"
"1078","2019-P","718",701.788551978207,"Zaklikowski, Britta",NA,"Thuringia","Germany","Tharinger Meisterschaft",NA,"unknown",317.480705943161,813.633899741146,0,"Howden",10,318.325672868899,"light"
"1079","2019-P","1515",162.390249955555,"Frei, Christoph",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen",NA,NA,188.599263915898,180.76781439405,0,"Atlantic Giant",10,73.6589182578403,"light"
"1080","2015-P","412",1116.40993588226,"Wuestenhagen, Frank","Beeskow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1744.5 Fulk 2013","1209 Shenoha 2010",365.454045565881,1152.63282969202,0,"Spirit",10,506.394615636706,"medium"
"1081","2014-P","723",832.470294090466,"Manig, Steffen","Ragow","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1676 Daletas","Self",339.349019578095,828.384427799015,0.984760622240007,"Champion",10,377.601865637083,"light"
"1082","2013-P","482",924.129569781431,"Kerdal, Laurent",NA,"Other","France","Le Potager Extraordinaire","1338 Boudyo",NA,356.632830558536,1054.76415847789,NA,"Champion",10,419.177779816299,"light"
"1083","2014-P","1628",127.820844056407,"Matthias Haendel","Allershausen","Other","Germany","Legoland","unknown","open",175.761343972646,136.209017477773,0,"Atlantic Giant",10,57.9785122972339,"light"
"1084","2021-P","635",833.230213871588,"Bossdorf, Heiko","Oeffingen","Baden-Wuerttemberg","Germany","Deutsche Meisterschaft im Kurbiswiegen","1533.5 Rea 2019","1533.5 Rea 2019",351.147332702803,905.567915337962,0,"Big Moose",10,377.946559170441,"light"
"1085","2018-P","1462",287.866098840826,"Karkos, Udo","Gross Kreutz","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,233.990301946706,293.2017927708,0,"Spirit",10,130.573759505408,"light"
"1086","2018-P","325",1337.88803069716,"Stoeckl, Luca","Alfter","North Rhine-Westphalia","Germany","Europameisterschaft im Kurbiswiegen","929 Karkos 17","620.3 Karkos 14",407.860694200376,1355.42032605954,0,"Jack O'Lantern",10,606.855307619986,"medium"
"1087","2014-P","1096",544.146852248935,"Junker, Klaus","39291 Moeckern","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,277.835118970718,554.390699421773,0,"Cinderella",10,246.820659005299,"light"
"1088","2014-P","1290",404.214467193891,"Dorner, Martin",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Howden",10,183.348448603411,"light"
"1089","2015-P","437",1123.24389382287,"Schoenebach, THW","Kirchheim","Other","Germany","Hofgut Sickertshofen","Niederhofer 12","Niederhofer 12",371.586397848045,990.318722478571,10.5810911079052,"Big Moose",10,509.494444286903,"medium"
"1090","2020-P","1210",217.273574608565,"Bureau, Nicole",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant",NA,NA,216.518477486765,212.861386525574,0,"Atlantic Giant",10,98.5535552538482,"light"
"1091","2017-P","1386",245.862424112984,"Mathias, Franz",NA,"Lower Austria","Austria","Austrian Weigh-off","1864 Wallace 16","1560 Wuersching 16",0,NA,0,"Wolf",10,111.521228678256,"light"
"1092","2019-P","1178",405.021066162349,"Luckenwalde, Team","Bad Lippspringe","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","569.9 Moeller","1048 Engel",267.163741294004,389.520724031261,0,"Big Moose",10,183.714315442712,"light"
"1093","2013-P","1046",430.933760880611,"Fourmy, Laurent",NA,"Other","France","Le Potager Extraordinaire","1680 Tanner","1338 Boudyo",253.087191866934,323.191563016989,21.4771302145998,"Casper",10,195.468106465358,"light"
"1094","2020-P","1018",433.94268947109,"Rodler, Rita","TUlln","Lower Austria","Austria","Leiserberge Weigh-off","2468 Daletas","2433 Paton",261.452335624006,428.225785743019,0.963960275820991,"Champion",10,196.832932402571,"light"
"1095","2015-P","1652",182.091687093754,"Schrade, Michael",NA,"Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1284 THE 11","open",196.729850736105,192.623277544277,0,"Cinderella",10,82.5953325322303,"light"
"1096","2017-P","731",849.160539102124,"Henri, Denis",NA,"Other","France","Le Potager Extraordinaire","1251 Kline 2016",NA,0,0,0,"Jack O'Lantern",10,385.172427252411,"light"
"1097","2021-P","1139",264.754190766765,"Goedel, Norbert","Gross Schirma","Saxony","Germany","Saechsische Meisterschaft im Kurbiswiegen","1939.5 Hunt/Lyons 20","open",225.838390214036,279.913625459809,0,"Atlantic Giant",10,120.090382898278,"light"
"1098","2019-P","1051",488.396237142506,"Olsen, Owen",NA,"Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","914.9 Siwek 2018","self",259.867739774294,459.885330493122,5.81696632943381,"Early Giant",10,221.532625997944,"light"
"1099","2017-P","1173",431.934107974007,"Hofer, Johann","Pichl","Upper Austria","Austria","OO Landesgartenschau 2017 Kremsmunster",NA,NA,0,0,0,"Dill's Atlantic",10,195.921855904146,"light"
"1100","2018-P","538",1018.49361545247,"Karkos, Udo","Straussberg","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","1974 McConkie 2017","535.5 Grafe 2016",NA,1057.04994210369,0,"Spirit",10,461.980556020318,"medium"
"1101","2019-P","1220",343.485198665903,"Emmanuel, Bilien",NA,"Other","France","Concours National du plus Gros Potiron et des fruits et legumes Geant","1501 Wagner",NA,191.715158027387,191.319249630738,83.7790438074104,"Atlantic Giant",10,155.802138233264,"light"
"1102","2020-P","1077",342.159702018478,"Gangl, Markus","Riederberg","Lower Austria","Austria","Leiserberge Weigh-off",NA,NA,0,0,0,"Wolf",10,155.200903557965,"light"
"1103","2015-P","1359",421.435116007305,"Luetjens, Alexander","Mellingen","Other","Germany","Early Weigh-off Ludwigsburg",NA,NA,257.771175321024,441.640711765946,0,"Big Max",10,191.159597139985,"light"
"1104","2014-P","1433",313.692130700268,"Dorner, Martin","Waidhofen/Thaya","Lower Austria","Austria","Austrian Weigh-off","1177 Horde",NA,0,0,0,"Connecticut Field",10,142.288240948596,"light"
"1105","2016-P","1442",254.552251129413,"Prestin, Sylvia","Adelshausen","Other","Germany","Legoland","222 Frei 15","open",221.843654255287,244.840343010915,1.02407342957122,"Blue Hubbard",10,115.462864694293,"light"
"1106","2016-P","1453",234.511693509891,"Chudaska, Stefan","39291 Moeckern","Saxony-Anhalt","Germany","Wiegemeisterschaft Berlin/Brandenburg",NA,NA,224.757082449958,263.23771527169,0,"Howden",10,106.372628082539,"light"
"1107","2020-P","1002",418.431257002782,"Kurzreiter, Lukas","Haag","Lower Austria","Austria","Leiserberge Weigh-off","1395 Weishaeupl 18","520 Grabmayer 19",267.320485427599,502.583915008337,0,"Prizewinner",10,189.797070726406,"light"
"1108","2015-P","258",1286.22829933147,"Jasper, Eichholz","Adelzhausen","Bavaria","Germany","Legoland","2323 Meier 14","2009 Wallace 12",389.464310229916,1241.40677091619,9.35670430437493,"Wolf",10,583.422866750361,"medium"
"1109","2019-P","1396",251.831754190678,"Wild, Andreas","Bonn","North Rhine-Westphalia","Germany","XXL-Kuerbis-Wiegemeisterschaft auf dem Krewelshof","465 Karkos","open",221.104185923721,221.021703937114,6.85865641852991,"Connecticut Field",10,114.228869046858,"light"
"1110","2014-P","163",1354.04424818731,"Asam, Michael","Marpingen","Saarland","Germany","Gartenbauschule Langenlois","2032 Mathison","1375 Willemijns",406.642133588895,1471.12415269674,0,"Champion",10,614.183638623778,"medium"
"1111","2019-P","1051",493.934985953152,"Gattermann, Holger","Friedland","Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","914.9 Siwek 2018","self",276.685595226292,489.919473748373,6.16567537140329,"Rouge Vif d’Etampes",10,224.044958148462,"light"
"1112","2017-P","721",751.991209412568,"Engel, Rudolf","Hessles","Thuringia","Germany","Tharinger Meisterschaft",NA,NA,331.178478650546,793.218748003395,0,"Early Giant",10,341.097196659866,"light"
"1113","2014-P","1404",313.874682277998,"Boettke , Roswitha","Langewahl","Brandenburg","Germany","Tharinger Meisterschaft","1140 Finders","open",NA,325.635491414598,0,"Early Giant",10,142.371044883842,"light"
"1114","2021-P","1057",332.582383206966,"Klemt, Dagmar",NA,"Brandenburg","Germany","Wiegemeisterschaft Berlin/Brandenburg","876.3 Langheim 2019","open",247.065622029047,NA,2.90319089774544,"Champion",10,150.856708363614,"light"
"1115","2020-P","1267",147.92192809141,"Hoefler, Norbert","Tulln","Lower Austria","Austria","Leiserberge Weigh-off","487 Jaglarz 19",NA,0,0,0,"Dill's Atlantic",10,67.0962032068387,"light"
"1116","2014-P","EXH",615.363785558832,"Jaglarz, Mario","Baerndorf","Lower Austria","Austria","Austrian Weigh-off","1874.5 Mathison",NA,307.932851178552,642.429091378325,0,"Big Max",10,279.124090219202,"light"
